text_idx,gt_rank,recall@1,precision@1,recall@5,precision@5,recall@10,precision@10,recall@50,precision@50
920,56,0,0.0,0,0.0,0,0.0,0,0.0
920,20,0,0.0,0,0.0,0,0.0,1,0.1
920,91,0,0.0,0,0.0,0,0.0,0,0.0
920,462,0,0.0,0,0.0,0,0.0,0,0.0
923,257,0,0.0,0,0.0,0,0.0,0,0.0
923,60,0,0.0,0,0.0,0,0.0,0,0.0
923,515,0,0.0,0,0.0,0,0.0,0,0.0
923,46,0,0.0,0,0.0,0,0.0,1,0.08
931,279,0,0.0,0,0.0,0,0.0,0,0.0
931,254,0,0.0,0,0.0,0,0.0,0,0.0
931,323,0,0.0,0,0.0,0,0.0,0,0.0
931,289,0,0.0,0,0.0,0,0.0,0,0.0
931,279,0,0.0,0,0.0,0,0.0,0,0.0
941,166,0,0.0,0,0.0,0,0.0,0,0.0
941,87,0,0.0,0,0.0,0,0.0,0,0.0
941,100,0,0.0,0,0.0,0,0.0,0,0.0
941,101,0,0.0,0,0.0,0,0.0,0,0.0
967,477,0,0.0,0,0.0,0,0.0,0,0.0
967,203,0,0.0,0,0.0,0,0.0,0,0.0
967,84,0,0.0,0,0.0,0,0.0,0,0.0
967,15,0,0.0,0,0.0,0,0.0,1,0.08
972,627,0,0.0,0,0.0,0,0.0,0,0.0
972,779,0,0.0,0,0.0,0,0.0,0,0.0
972,293,0,0.0,0,0.0,0,0.0,0,0.0
972,597,0,0.0,0,0.0,0,0.0,0,0.0
972,363,0,0.0,0,0.0,0,0.0,0,0.0
975,83,0,0.0,0,0.0,0,0.0,0,0.0
975,88,0,0.0,0,0.0,0,0.0,0,0.0
975,88,0,0.0,0,0.0,0,0.0,0,0.0
975,73,0,0.0,0,0.0,0,0.0,0,0.0
1004,42,0,0.0,0,0.0,0,0.0,1,0.1
1004,30,0,0.0,0,0.0,0,0.0,1,0.1
1004,28,0,0.0,0,0.0,0,0.0,1,0.1
1004,25,0,0.0,0,0.0,0,0.0,1,0.1
1004,280,0,0.0,0,0.0,0,0.0,0,0.0
1008,366,0,0.0,0,0.0,0,0.0,0,0.0
1008,816,0,0.0,0,0.0,0,0.0,0,0.0
1008,169,0,0.0,0,0.0,0,0.0,0,0.0
1008,161,0,0.0,0,0.0,0,0.0,0,0.0
1008,701,0,0.0,0,0.0,0,0.0,0,0.0
1019,58,0,0.0,0,0.0,0,0.0,0,0.0
1019,63,0,0.0,0,0.0,0,0.0,0,0.0
1019,53,0,0.0,0,0.0,0,0.0,0,0.0
1019,53,0,0.0,0,0.0,0,0.0,0,0.0
1019,72,0,0.0,0,0.0,0,0.0,0,0.0
1034,25,0,0.0,0,0.0,0,0.0,1,0.1
1034,1169,0,0.0,0,0.0,0,0.0,0,0.0
1034,15,0,0.0,0,0.0,0,0.0,1,0.1
1034,78,0,0.0,0,0.0,0,0.0,0,0.0
1034,317,0,0.0,0,0.0,0,0.0,0,0.0
1064,189,0,0.0,0,0.0,0,0.0,0,0.0
1064,185,0,0.0,0,0.0,0,0.0,0,0.0
1064,124,0,0.0,0,0.0,0,0.0,0,0.0
1064,398,0,0.0,0,0.0,0,0.0,0,0.0
1064,244,0,0.0,0,0.0,0,0.0,0,0.0
1077,268,0,0.0,0,0.0,0,0.0,0,0.0
1077,10,0,0.0,0,0.0,0,0.0,1,0.1
1077,283,0,0.0,0,0.0,0,0.0,0,0.0
1077,186,0,0.0,0,0.0,0,0.0,0,0.0
1077,682,0,0.0,0,0.0,0,0.0,0,0.0
1079,40,0,0.0,0,0.0,0,0.0,1,0.1
1079,0,1,1.0,1,1.0,1,0.5,1,0.1
1079,5,0,0.0,0,0.0,1,0.5,1,0.1
1079,114,0,0.0,0,0.0,0,0.0,0,0.0
1079,136,0,0.0,0,0.0,0,0.0,0,0.0
1095,25,0,0.0,0,0.0,0,0.0,1,0.1
1095,25,0,0.0,0,0.0,0,0.0,1,0.1
1095,633,0,0.0,0,0.0,0,0.0,0,0.0
1095,20,0,0.0,0,0.0,0,0.0,1,0.1
1095,34,0,0.0,0,0.0,0,0.0,1,0.1
1103,268,0,0.0,0,0.0,0,0.0,0,0.0
1103,263,0,0.0,0,0.0,0,0.0,0,0.0
1103,263,0,0.0,0,0.0,0,0.0,0,0.0
1103,206,0,0.0,0,0.0,0,0.0,0,0.0
1103,283,0,0.0,0,0.0,0,0.0,0,0.0
1116,24,0,0.0,0,0.0,0,0.0,1,0.08
1116,14,0,0.0,0,0.0,0,0.0,1,0.08
1116,0,1,1.0,1,0.8,1,0.4,1,0.08
